note_id,etudiant_id,matiere,notes
46076,4667,IoT et Télécom,11.36
46077,4667,Projet de Fin d'Études Télécom,15.53
46078,4667,Projet de Fin d'Études Télécom,17.15
46079,4667,Projet de Fin d'Études Télécom,13.06
46080,4667,Management de Projets Télécom,14.18
46081,4667,Management de Projets Télécom,16.57
46082,4667,Management de Projets Télécom,13.9
46083,4667,Management de Projets Télécom,14.89
46084,4667,Normes Télécom,10.96
46085,4668,Machine Learning,20.0
46086,4668,Deep Learning,11.97
46087,4668,Cybersécurité Avancée,12.68
46088,4668,DevOps et CI/CD,7.2
46089,4668,IoT et Systèmes Embarqués,17.51
46090,4668,Blockchain,14.65
46091,4668,Data Science,8.09
46092,4668,Projet de Fin d'Études,17.26
46093,4668,Projet de Fin d'Études,16.36
46094,4668,Projet de Fin d'Études,16.19
46095,4668,Projet de Fin d'Études,16.84
46096,4668,Management TI,11.64
46097,4668,Éthique et Droit Informatique,13.73
46098,4669,Machine Learning,17.52
46099,4669,Deep Learning,14.74
46100,4669,Cybersécurité Avancée,14.1
46101,4669,DevOps et CI/CD,11.67
46102,4669,IoT et Systèmes Embarqués,11.75
46103,4669,Blockchain,8.92
46104,4669,Data Science,9.68
46105,4669,Projet de Fin d'Études,15.57
46106,4669,Projet de Fin d'Études,15.85
46107,4669,Projet de Fin d'Études,15.08
46108,4669,Management TI,12.69
46109,4669,Éthique et Droit Informatique,16.55
46110,4670,Supply Chain Management,11.56
46111,4670,Lean Manufacturing,16.36
46112,4670,Industrie 4.0,14.13
46113,4670,Gestion de Projet Industriel,17.05
46114,4670,Gestion de Projet Industriel,13.53
46115,4670,Gestion de Projet Industriel,14.14
46116,4670,Gestion de Projet Industriel,11.83
46117,4670,Audit Industriel,13.78
46118,4670,Innovation Technologique,15.3
46119,4670,Projet de Fin d'Études Industriel,10.09
46120,4670,Projet de Fin d'Études Industriel,12.95
46121,4670,Projet de Fin d'Études Industriel,11.08
46122,4670,Stratégie Industrielle,10.8
46123,4670,Management de la Qualité,7.74
46124,4670,Développement Durable,11.1
46125,4671,Réseaux 5G et Au-delà,14.17
46126,4671,Sécurité Télécom Avancée,6.62
46127,4671,IoT et Télécom,10.58
46128,4671,Projet de Fin d'Études Télécom,13.74
46129,4671,Projet de Fin d'Études Télécom,16.52
46130,4671,Projet de Fin d'Études Télécom,18.12
46131,4671,Projet de Fin d'Études Télécom,13.54
46132,4671,Management de Projets Télécom,12.53
46133,4671,Management de Projets Télécom,16.45
46134,4671,Management de Projets Télécom,17.86
46135,4671,Normes Télécom,13.46
46136,4672,Smart Grid et Management de l'Énergie,17.3
46137,4672,Audit Énergétique Avancé,10.36
46138,4672,Projet de Fin d'Études Énergie,13.62
46139,4672,Projet de Fin d'Études Énergie,17.08
46140,4672,Énergies Marines,9.0
46141,4672,Géothermie,16.39
46142,4672,Politiques Énergétiques,17.33
46143,4673,Smart Grid et Management de l'Énergie,10.81
46144,4673,Audit Énergétique Avancé,16.81
46145,4673,Projet de Fin d'Études Énergie,17.38
46146,4673,Projet de Fin d'Études Énergie,15.79
46147,4673,Projet de Fin d'Études Énergie,14.97
46148,4673,Projet de Fin d'Études Énergie,19.84
46149,4673,Énergies Marines,8.76
46150,4673,Géothermie,13.3
46151,4673,Politiques Énergétiques,17.81
46152,4674,Smart Grid et Management de l'Énergie,8.82
46153,4674,Audit Énergétique Avancé,19.8
46154,4674,Projet de Fin d'Études Énergie,16.33
46155,4674,Projet de Fin d'Études Énergie,13.33
46156,4674,Projet de Fin d'Études Énergie,12.17
46157,4674,Énergies Marines,6.89
46158,4674,Géothermie,12.49
46159,4674,Politiques Énergétiques,13.44
46160,4675,Smart Grid et Management de l'Énergie,13.42
46161,4675,Audit Énergétique Avancé,13.51
46162,4675,Projet de Fin d'Études Énergie,15.88
46163,4675,Projet de Fin d'Études Énergie,17.17
46164,4675,Projet de Fin d'Études Énergie,15.19
46165,4675,Énergies Marines,12.77
46166,4675,Géothermie,14.34
46167,4675,Politiques Énergétiques,11.42
46168,4676,Machine Learning,13.26
46169,4676,Deep Learning,16.33
46170,4676,Cybersécurité Avancée,17.04
46171,4676,DevOps et CI/CD,16.69
46172,4676,IoT et Systèmes Embarqués,16.47
46173,4676,Blockchain,12.6
46174,4676,Data Science,13.8
46175,4676,Projet de Fin d'Études,12.93
46176,4676,Projet de Fin d'Études,14.9
46177,4676,Projet de Fin d'Études,14.94
46178,4676,Management TI,12.8
46179,4676,Éthique et Droit Informatique,14.02
46180,4677,Systèmes Électriques Complexes,13.4
46181,4677,Automatismes Avancés,12.26
46182,4677,Gestion de l'Énergie,7.01
46183,4677,Réseaux Électriques Intelligents,14.15
46184,4677,Projet de Fin d'Études Électrique,17.37
46185,4677,Projet de Fin d'Études Électrique,14.87
46186,4677,Projet de Fin d'Études Électrique,14.49
46187,4677,Projet de Fin d'Études Électrique,13.52
46188,4677,Management de l'Énergie,12.13
46189,4677,Audit Énergétique,12.46
46190,4677,Systèmes Embarqués,12.12
46191,4677,Régulation Avancée,11.66
46192,4677,Normes et Réglementations,12.08
46193,4678,Réseaux 5G et Au-delà,10.38
46194,4678,Sécurité Télécom Avancée,10.42
46195,4678,IoT et Télécom,11.54
46196,4678,Projet de Fin d'Études Télécom,13.68
46197,4678,Projet de Fin d'Études Télécom,14.25
46198,4678,Management de Projets Télécom,10.41
46199,4678,Management de Projets Télécom,16.22
46200,4678,Management de Projets Télécom,12.15
46201,4678,Management de Projets Télécom,14.15
46202,4678,Normes Télécom,12.37
46203,4679,Cyberdéfense Avancée,9.07
46204,4679,Sécurité Cloud et Virtualisation,13.58
46205,4679,Ethical Hacking,12.54
46206,4679,Projet de Fin d'Études Cybersécurité,11.92
46207,4679,Projet de Fin d'Études Cybersécurité,15.2
46208,4679,Projet de Fin d'Études Cybersécurité,10.48
46209,4679,Management de la Sécurité,8.37
46210,4679,Audit de Sécurité,12.15
46211,4680,Supply Chain Management,12.94
46212,4680,Lean Manufacturing,13.16
46213,4680,Industrie 4.0,12.03
46214,4680,Gestion de Projet Industriel,11.12
46215,4680,Gestion de Projet Industriel,12.41
46216,4680,Gestion de Projet Industriel,13.58
46217,4680,Gestion de Projet Industriel,11.52
46218,4680,Audit Industriel,10.42
46219,4680,Innovation Technologique,13.09
46220,4680,Projet de Fin d'Études Industriel,19.79
46221,4680,Projet de Fin d'Études Industriel,13.75
46222,4680,Stratégie Industrielle,12.67
46223,4680,Management de la Qualité,14.26
46224,4680,Développement Durable,12.55
46225,4681,Cyberdéfense Avancée,13.32
46226,4681,Sécurité Cloud et Virtualisation,12.25
46227,4681,Ethical Hacking,10.61
46228,4681,Projet de Fin d'Études Cybersécurité,13.47
46229,4681,Projet de Fin d'Études Cybersécurité,12.11
46230,4681,Projet de Fin d'Études Cybersécurité,9.61
46231,4681,Management de la Sécurité,13.2
46232,4681,Audit de Sécurité,14.5
46233,4682,Réseaux 5G et Au-delà,10.74
46234,4682,Sécurité Télécom Avancée,10.54
46235,4682,IoT et Télécom,14.64
46236,4682,Projet de Fin d'Études Télécom,15.14
46237,4682,Projet de Fin d'Études Télécom,13.5
46238,4682,Projet de Fin d'Études Télécom,14.3
46239,4682,Management de Projets Télécom,18.62
46240,4682,Management de Projets Télécom,13.26
46241,4682,Normes Télécom,14.87
46242,4683,Systèmes Électriques Complexes,13.43
46243,4683,Automatismes Avancés,9.31
46244,4683,Gestion de l'Énergie,13.14
46245,4683,Réseaux Électriques Intelligents,12.95
46246,4683,Projet de Fin d'Études Électrique,14.33
46247,4683,Projet de Fin d'Études Électrique,14.67
46248,4683,Management de l'Énergie,15.81
46249,4683,Audit Énergétique,18.4
46250,4683,Systèmes Embarqués,14.79
46251,4683,Régulation Avancée,13.77
46252,4683,Normes et Réglementations,12.35
46253,4684,Systèmes Électriques Complexes,15.87
46254,4684,Automatismes Avancés,16.15
46255,4684,Gestion de l'Énergie,9.78
46256,4684,Réseaux Électriques Intelligents,14.18
46257,4684,Projet de Fin d'Études Électrique,15.98
46258,4684,Projet de Fin d'Études Électrique,12.29
46259,4684,Projet de Fin d'Études Électrique,17.09
46260,4684,Projet de Fin d'Études Électrique,10.36
46261,4684,Management de l'Énergie,9.33
46262,4684,Audit Énergétique,7.54
46263,4684,Systèmes Embarqués,16.81
46264,4684,Régulation Avancée,9.46
46265,4684,Normes et Réglementations,17.74
46266,4685,Smart Grid et Management de l'Énergie,11.14
46267,4685,Audit Énergétique Avancé,10.99
46268,4685,Projet de Fin d'Études Énergie,14.24
46269,4685,Projet de Fin d'Études Énergie,10.32
46270,4685,Projet de Fin d'Études Énergie,14.83
46271,4685,Projet de Fin d'Études Énergie,14.77
46272,4685,Énergies Marines,12.28
46273,4685,Géothermie,16.34
46274,4685,Politiques Énergétiques,17.41
46275,4686,Supply Chain Management,13.08
46276,4686,Lean Manufacturing,9.56
46277,4686,Industrie 4.0,11.3
46278,4686,Gestion de Projet Industriel,14.59
46279,4686,Gestion de Projet Industriel,13.01
46280,4686,Audit Industriel,11.64
46281,4686,Innovation Technologique,18.5
46282,4686,Projet de Fin d'Études Industriel,12.37
46283,4686,Projet de Fin d'Études Industriel,9.77
46284,4686,Stratégie Industrielle,12.4
46285,4686,Management de la Qualité,16.78
46286,4686,Développement Durable,16.2
46287,4687,Machine Learning,8.11
46288,4687,Deep Learning,14.33
46289,4687,Cybersécurité Avancée,10.47
46290,4687,DevOps et CI/CD,12.26
46291,4687,IoT et Systèmes Embarqués,15.31
46292,4687,Blockchain,12.01
46293,4687,Data Science,14.51
46294,4687,Projet de Fin d'Études,14.31
46295,4687,Projet de Fin d'Études,15.44
46296,4687,Projet de Fin d'Études,15.62
46297,4687,Management TI,11.46
46298,4687,Éthique et Droit Informatique,10.88
46299,4688,Systèmes Électriques Complexes,15.93
46300,4688,Automatismes Avancés,12.15
46301,4688,Gestion de l'Énergie,12.4
46302,4688,Réseaux Électriques Intelligents,13.75
46303,4688,Projet de Fin d'Études Électrique,12.76
46304,4688,Projet de Fin d'Études Électrique,10.22
46305,4688,Projet de Fin d'Études Électrique,18.04
46306,4688,Management de l'Énergie,10.87
46307,4688,Audit Énergétique,9.03
46308,4688,Systèmes Embarqués,10.54
46309,4688,Régulation Avancée,16.69
46310,4688,Normes et Réglementations,11.85
46311,4689,Cyberdéfense Avancée,9.34
46312,4689,Sécurité Cloud et Virtualisation,8.98
46313,4689,Ethical Hacking,7.36
46314,4689,Projet de Fin d'Études Cybersécurité,11.32
46315,4689,Projet de Fin d'Études Cybersécurité,13.86
46316,4689,Projet de Fin d'Études Cybersécurité,11.94
46317,4689,Management de la Sécurité,14.43
46318,4689,Audit de Sécurité,12.51
46319,4690,Machine Learning,11.72
46320,4690,Deep Learning,20.0
46321,4690,Cybersécurité Avancée,9.51
46322,4690,DevOps et CI/CD,10.51
46323,4690,IoT et Systèmes Embarqués,11.02
46324,4690,Blockchain,14.72
46325,4690,Data Science,14.31
46326,4690,Projet de Fin d'Études,17.49
46327,4690,Projet de Fin d'Études,16.22
46328,4690,Projet de Fin d'Études,15.54
46329,4690,Projet de Fin d'Études,16.39
46330,4690,Management TI,15.49
46331,4690,Éthique et Droit Informatique,12.01
46332,4691,Smart Grid et Management de l'Énergie,8.07
46333,4691,Audit Énergétique Avancé,17.1
46334,4691,Projet de Fin d'Études Énergie,10.18
46335,4691,Projet de Fin d'Études Énergie,15.25
46336,4691,Projet de Fin d'Études Énergie,15.73
46337,4691,Projet de Fin d'Études Énergie,10.62
46338,4691,Énergies Marines,4.27
46339,4691,Géothermie,15.7
46340,4691,Politiques Énergétiques,10.75
46341,4692,Systèmes Électriques Complexes,16.12
46342,4692,Automatismes Avancés,12.95
46343,4692,Gestion de l'Énergie,15.52
46344,4692,Réseaux Électriques Intelligents,12.92
46345,4692,Projet de Fin d'Études Électrique,14.77
46346,4692,Projet de Fin d'Études Électrique,12.97
46347,4692,Projet de Fin d'Études Électrique,10.24
46348,4692,Management de l'Énergie,17.95
46349,4692,Audit Énergétique,20.0
46350,4692,Systèmes Embarqués,18.88
46351,4692,Régulation Avancée,12.18
46352,4692,Normes et Réglementations,14.04
46353,4693,Smart Grid et Management de l'Énergie,11.68
46354,4693,Audit Énergétique Avancé,11.31
46355,4693,Projet de Fin d'Études Énergie,14.4
46356,4693,Projet de Fin d'Études Énergie,13.08
46357,4693,Énergies Marines,12.19
46358,4693,Géothermie,14.41
46359,4693,Politiques Énergétiques,13.32
46360,4694,Cyberdéfense Avancée,17.07
46361,4694,Sécurité Cloud et Virtualisation,14.08
46362,4694,Ethical Hacking,9.52
46363,4694,Projet de Fin d'Études Cybersécurité,13.12
46364,4694,Projet de Fin d'Études Cybersécurité,15.55
46365,4694,Projet de Fin d'Études Cybersécurité,16.05
46366,4694,Projet de Fin d'Études Cybersécurité,11.13
46367,4694,Management de la Sécurité,13.67
46368,4694,Audit de Sécurité,11.83
46369,4695,Supply Chain Management,12.72
46370,4695,Lean Manufacturing,13.31
46371,4695,Industrie 4.0,11.7
46372,4695,Gestion de Projet Industriel,16.6
46373,4695,Gestion de Projet Industriel,14.13
46374,4695,Audit Industriel,14.79
46375,4695,Innovation Technologique,12.92
46376,4695,Projet de Fin d'Études Industriel,15.02
46377,4695,Projet de Fin d'Études Industriel,14.6
46378,4695,Projet de Fin d'Études Industriel,16.11
46379,4695,Stratégie Industrielle,15.52
46380,4695,Management de la Qualité,16.27
46381,4695,Développement Durable,8.54
46382,4696,Systèmes Électriques Complexes,8.35
46383,4696,Automatismes Avancés,8.84
46384,4696,Gestion de l'Énergie,16.4
46385,4696,Réseaux Électriques Intelligents,9.19
46386,4696,Projet de Fin d'Études Électrique,13.54
46387,4696,Projet de Fin d'Études Électrique,16.35
46388,4696,Projet de Fin d'Études Électrique,16.79
46389,4696,Management de l'Énergie,12.37
46390,4696,Audit Énergétique,13.63
46391,4696,Systèmes Embarqués,15.61
46392,4696,Régulation Avancée,9.93
46393,4696,Normes et Réglementations,15.14
46394,4697,Systèmes Électriques Complexes,16.89
46395,4697,Automatismes Avancés,12.91
46396,4697,Gestion de l'Énergie,12.86
46397,4697,Réseaux Électriques Intelligents,12.67
46398,4697,Projet de Fin d'Études Électrique,12.41
46399,4697,Projet de Fin d'Études Électrique,13.51
46400,4697,Projet de Fin d'Études Électrique,14.62
46401,4697,Management de l'Énergie,16.33
46402,4697,Audit Énergétique,14.21
46403,4697,Systèmes Embarqués,13.45
46404,4697,Régulation Avancée,16.52
46405,4697,Normes et Réglementations,12.89
46406,4698,Cyberdéfense Avancée,13.39
46407,4698,Sécurité Cloud et Virtualisation,13.15
46408,4698,Ethical Hacking,5.92
46409,4698,Projet de Fin d'Études Cybersécurité,11.98
46410,4698,Projet de Fin d'Études Cybersécurité,13.63
46411,4698,Management de la Sécurité,18.92
46412,4698,Audit de Sécurité,12.45
46413,4699,Smart Grid et Management de l'Énergie,15.67
46414,4699,Audit Énergétique Avancé,11.07
46415,4699,Projet de Fin d'Études Énergie,11.21
46416,4699,Projet de Fin d'Études Énergie,20.0
46417,4699,Projet de Fin d'Études Énergie,13.85
46418,4699,Projet de Fin d'Études Énergie,13.73
46419,4699,Énergies Marines,12.38
46420,4699,Géothermie,12.79
46421,4699,Politiques Énergétiques,14.1
46422,4700,Smart Grid et Management de l'Énergie,10.71
46423,4700,Audit Énergétique Avancé,12.12
46424,4700,Projet de Fin d'Études Énergie,15.39
46425,4700,Projet de Fin d'Études Énergie,15.25
46426,4700,Énergies Marines,17.2
46427,4700,Géothermie,10.48
46428,4700,Politiques Énergétiques,13.62
46429,4701,Machine Learning,14.75
46430,4701,Deep Learning,17.51
46431,4701,Cybersécurité Avancée,14.5
46432,4701,DevOps et CI/CD,14.58
46433,4701,IoT et Systèmes Embarqués,13.99
46434,4701,Blockchain,13.88
46435,4701,Data Science,13.76
46436,4701,Projet de Fin d'Études,12.1
46437,4701,Projet de Fin d'Études,11.88
46438,4701,Projet de Fin d'Études,12.36
46439,4701,Projet de Fin d'Études,13.94
46440,4701,Management TI,16.39
46441,4701,Éthique et Droit Informatique,12.17
46442,4702,Cyberdéfense Avancée,15.24
46443,4702,Sécurité Cloud et Virtualisation,14.13
46444,4702,Ethical Hacking,13.35
46445,4702,Projet de Fin d'Études Cybersécurité,18.85
46446,4702,Projet de Fin d'Études Cybersécurité,15.58
46447,4702,Management de la Sécurité,17.05
46448,4702,Audit de Sécurité,11.81
46449,4703,Machine Learning,16.36
46450,4703,Deep Learning,14.64
46451,4703,Cybersécurité Avancée,18.08
46452,4703,DevOps et CI/CD,15.37
46453,4703,IoT et Systèmes Embarqués,12.88
46454,4703,Blockchain,16.89
46455,4703,Data Science,15.38
46456,4703,Projet de Fin d'Études,17.55
46457,4703,Projet de Fin d'Études,17.08
46458,4703,Projet de Fin d'Études,17.57
46459,4703,Management TI,6.3
46460,4703,Éthique et Droit Informatique,16.59
46461,4704,Machine Learning,10.99
46462,4704,Deep Learning,18.94
46463,4704,Cybersécurité Avancée,4.16
46464,4704,DevOps et CI/CD,14.4
46465,4704,IoT et Systèmes Embarqués,15.42
46466,4704,Blockchain,16.37
46467,4704,Data Science,13.08
46468,4704,Projet de Fin d'Études,12.83
46469,4704,Projet de Fin d'Études,19.2
46470,4704,Projet de Fin d'Études,16.69
46471,4704,Management TI,11.12
46472,4704,Éthique et Droit Informatique,20.0
46473,4705,Smart Grid et Management de l'Énergie,13.21
46474,4705,Audit Énergétique Avancé,13.38
46475,4705,Projet de Fin d'Études Énergie,10.82
46476,4705,Projet de Fin d'Études Énergie,14.35
46477,4705,Énergies Marines,11.2
46478,4705,Géothermie,14.8
46479,4705,Politiques Énergétiques,12.08
46480,4706,Systèmes Électriques Complexes,13.17
46481,4706,Automatismes Avancés,9.76
46482,4706,Gestion de l'Énergie,12.29
46483,4706,Réseaux Électriques Intelligents,7.59
46484,4706,Projet de Fin d'Études Électrique,13.86
46485,4706,Projet de Fin d'Études Électrique,17.89
46486,4706,Projet de Fin d'Études Électrique,17.06
46487,4706,Management de l'Énergie,11.84
46488,4706,Audit Énergétique,10.9
